-------------------------------------------------------------------------------------------
|                                                                                         |
|                                ADJOINT  SOLVER  STARTED                                 |
|                                                                                         |
-------------------------------------------------------------------------------------------
|                                                                                         |
| Building cell based connectivity...                                                     |
|                                                                                         |
| Computing objective function jacobians...                                               |
| Objectives depend on 6240  cells and 6466  vertices                                     |
| 6240  faces were fliped                                                                 |
| Objective values:                                                                       |
|  Mass flow in:  -8.042e+00                                                              |
|  Mass flow out: 8.113e+00                                                               |
|  Blockage:      9.818e-01                                                               |
|  Thrust:        -1.616e+02                                                              |
|  Torque:        5.438e+00                                                               |
|  Delta P tt:    9.104e+04                                                               |
|  Delta P ts:    6.276e+04                                                               |
|  Delta P ss:    9.878e+04                                                               |
|  Efficiency tt: 8.620e-01                                                               |
|  Efficiency ts: 5.926e-01                                                               |
|  Efficiency ss: 9.327e-01                                                               |
|                                                                                         |
|                           FLOW  JACOBIAN  MATRIX  CALCULATION                           |
| Residuals from Flow Solver                                                              |
|  RMS: 8.954e-04    MAX: 1.286e-01    @ cell: 91069        @ eq: 3                       |
| Residuals from Adjoint Solver                                                           |
|  RMS: 1.620e-03    MAX: 3.507e-01    @ cell: 124828       @ eq: 3                       |
| Difference                                                                              |
|  RMS: 1.806e-03    MAX: 3.546e-01    @ cell: 62829        @ eq: 3                       |
|                                                                                         |
|                                ADJOINT  SYSTEM  SOLUTION                                |
|-----------------------------------------------------------------------------------------|
| Iteration | Res. (MAX) | Res. (AVG) | Adj. UVW (AVG) | Adj. P (AVG) | Linear Solver I/R |
|        78 |  3.234e-03 |  3.234e-03 |      8.363e-03 |    3.052e+02 |   58 / 2.589e-03  |
|        79 |  3.142e-03 |  3.142e-03 |      8.363e-03 |    3.052e+02 |   52 / 2.962e-03  |
|        80 |  3.018e-03 |  3.018e-03 |      8.363e-03 |    3.052e+02 |   61 / 1.953e-03  |
|        81 |  2.929e-03 |  2.929e-03 |      8.363e-03 |    3.052e+02 |   55 / 1.630e-03  |
|        82 |  2.820e-03 |  2.820e-03 |      8.363e-03 |    3.052e+02 |   60 / 2.074e-03  |
|        83 |  2.734e-03 |  2.734e-03 |      8.363e-03 |    3.052e+02 |   54 / 1.830e-03  |
|        84 |  2.640e-03 |  2.640e-03 |      8.363e-03 |    3.052e+02 |   61 / 2.375e-03  |
|        85 |  2.555e-03 |  2.555e-03 |      8.363e-03 |    3.052e+02 |   51 / 2.218e-03  |
|        86 |  2.475e-03 |  2.475e-03 |      8.363e-03 |    3.052e+02 |   57 / 2.161e-03  |
|        87 |  2.393e-03 |  2.393e-03 |      8.363e-03 |    3.052e+02 |   54 / 1.953e-03  |
|        88 |  2.321e-03 |  2.321e-03 |      8.363e-03 |    3.052e+02 |   59 / 1.529e-03  |
|        89 |  2.245e-03 |  2.245e-03 |      8.364e-03 |    3.052e+02 |   54 / 2.139e-03  |
|        90 |  2.178e-03 |  2.178e-03 |      8.363e-03 |    3.052e+02 |   58 / 2.061e-03  |
|        91 |  2.107e-03 |  2.107e-03 |      8.364e-03 |    3.052e+02 |   62 / 2.107e-03  |
|        92 |  2.045e-03 |  2.045e-03 |      8.363e-03 |    3.052e+02 |   57 / 1.705e-03  |
|        93 |  1.982e-03 |  1.982e-03 |      8.364e-03 |    3.052e+02 |   61 / 1.521e-03  |
|        94 |  1.924e-03 |  1.924e-03 |      8.363e-03 |    3.052e+02 |   57 / 1.945e-03  |
|        95 |  1.864e-03 |  1.864e-03 |      8.364e-03 |    3.052e+02 |   62 / 1.044e-03  |
|        96 |  1.812e-03 |  1.812e-03 |      8.363e-03 |    3.052e+02 |   58 / 1.711e-03  |
